Country Code,Country,Item Code,Item,Element Code,Element,Unit,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F
"158","Niger","571","Mangoes, mangosteens, guavas","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"645.370195","","596.653644","","683.712274","","878.179157","","766.306052","",,,,
"158","Niger","1123","Meat live weight, ass","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90775.000000","","107000.000000","","119635.710000","","113189.290000","","127892.860000","",,,,,,
"158","Niger","1123","Meat live weight, ass","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90775.000000","","107000.000000","","119635.710000","","113189.290000","","127892.860000","",,,,,,
"158","Niger","1123","Meat live weight, ass","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189.676228","","238.943290","","254.025204","","228.961263","","271.287063","",,,,,,
"158","Niger","1138","Meat live weight, camel","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"619921.311475","","744000.000000","","780724.590000","","683786.890000","","769114.750000","",,,,,,
"158","Niger","1138","Meat live weight, camel","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"619921.311475","","744000.000000","","780724.590000","","683786.890000","","769114.750000","",,,,,,
"158","Niger","1138","Meat live weight, camel","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1295.338320","","1661.437456","","1657.730147","","1383.176005","","1631.450587","",,,,,,
"158","Niger","945","Meat live weight, cattle","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"525360.000000","","626614.550000","","614687.270000","","559072.730000","","686974.550000","",,,,,,
"158","Niger","945","Meat live weight, cattle","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"525360.000000","","626614.550000","","614687.270000","","559072.730000","","686974.550000","",,,,,,
"158","Niger","945","Meat live weight, cattle","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1097.750516","","1399.302263","","1305.179357","","1130.902035","","1457.214327","",,,,,,
"158","Niger","1095","Meat live weight, chicken","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1303636.363636","","1576363.640000","","1621818.180000","","1658181.820000","","1867272.730000","",,,,,,
"158","Niger","1095","Meat live weight, chicken","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1303636.363636","","1576363.640000","","1621818.180000","","1658181.820000","","1867272.730000","",,,,,,
"158","Niger","1095","Meat live weight, chicken","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2723.974971","","3520.201070","","3443.643154","","3354.199005","","3960.869546","",,,,,,
"158","Niger","1033","Meat live weight, goat","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"628708.333333","","744333.330000","","731708.330000","","695583.330000","","842208.330000","",,,,,,
"158","Niger","1033","Meat live weight, goat","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"628708.333333","","744333.330000","","731708.330000","","695583.330000","","842208.330000","",,,,,,
"158","Niger","1033","Meat live weight, goat","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1313.698982","","1662.181820","","1553.652816","","1407.038049","","1786.497105","",,,,,,
"158","Niger","1121","Meat live weight, horse","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"364621.428571","","367982.140000","","377846.430000","","344332.140000","","413985.710000","",,,,,,
"158","Niger","1121","Meat live weight, horse","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"364621.428571","","367982.140000","","377846.430000","","344332.140000","","413985.710000","",,,,,,
"158","Niger","1121","Meat live weight, horse","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"761.883968","","821.746385","","802.289855","","696.521037","","878.148845","",,,,,,
"158","Niger","1013","Meat live weight, sheep","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"923068.965517","","1092379.310000","","1061482.760000","","1015758.620000","","1197000.000000","",,,,,,
"158","Niger","1013","Meat live weight, sheep","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"923068.965517","","1092379.310000","","1061482.760000","","1015758.620000","","1197000.000000","",,,,,,
"158","Niger","1013","Meat live weight, sheep","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1928.771572","","2439.408470","","2253.870307","","2054.694190","","2539.083215","",,,,,,
"158","Niger","79","Millet","5530","Producer Price (LCU/tonne)","LCU",,,,,"40000.000000","","45000.000000","","48000.000000","","51000.000000","","71000.000000","","64000.000000","","69000.000000","","77000.000000","","85000.000000","","81000.000000","","71000.000000","","90500.000000","F","110000.000000","F","129500.000000","F","149000.000000","","186000.000000","","203000.000000","","204000.000000","","191000.000000","","259000.000000","",,,,
"158","Niger","79","Millet","5531","Producer Price (SLC/tonne)","SLC",,,,,"40000.000000","","45000.000000","","48000.000000","","51000.000000","","71000.000000","","64000.000000","","69000.000000","","77000.000000","","85000.000000","","81000.000000","","71000.000000","","90500.000000","F","110000.000000","F","129500.000000","F","149000.000000","","186000.000000","","203000.000000","","204000.000000","","191000.000000","","259000.000000","",,,,
"158","Niger","79","Millet","5532","Producer Price (USD/tonne)","USD",,,,,"141.261593","","81.051187","","96.163786","","99.696532","","121.644205","","108.483439","","112.067711","","108.149667","","115.955710","","116.214306","","122.160980","","171.534151","F","208.905538","F","247.891966","F","311.338562","","415.359364","","431.034483","","412.654746","","405.150287","","507.604265","",,,,
"158","Niger","402","Onions, shallots, green","5530","Producer Price (LCU/tonne)","LCU",,,,,"50000.000000","","52000.000000","","53000.000000","","57000.000000","","60000.000000","","64000.000000","","60000.000000","","68000.000000","","81000.000000","","74000.000000","","70000.000000","","120000.000000","F","170000.000000","F","220000.000000","F","270000.000000","","309000.000000","","357000.000000","","393000.000000","F","429000.000000","",,,,,,
"158","Niger","402","Onions, shallots, green","5531","Producer Price (SLC/tonne)","SLC",,,,,"50000.000000","","52000.000000","","53000.000000","","57000.000000","","60000.000000","","64000.000000","","60000.000000","","68000.000000","","81000.000000","","74000.000000","","70000.000000","","120000.000000","F","170000.000000","F","220000.000000","F","270000.000000","","309000.000000","","357000.000000","","393000.000000","F","429000.000000","",,,,,,
"158","Niger","402","Onions, shallots, green","5532","Producer Price (USD/tonne)","USD",,,,,"176.576991","","93.659149","","106.180847","","111.425535","","102.797920","","108.483439","","97.450183","","95.508797","","110.498971","","106.171094","","120.440403","","227.448598","F","322.854013","F","421.129208","F","564.170548","","690.032492","","758.026159","","794.967230","F","909.997242","",,,,,,
"158","Niger","116","Potatoes","5530","Producer Price (LCU/tonne)","LCU",,,,,"125000.000000","","150000.000000","","158000.000000","","160000.000000","","165000.000000","","178000.000000","","172000.000000","","181000.000000","","187000.000000","","182000.000000","","175000.000000","","219877.520000","F","264755.040000","F","309632.560000","F","354510.080000","F","399387.608225","","463693.800000","F","528000.000000","","513000.000000","","528000.000000","",,,,
"158","Niger","116","Potatoes","5531","Producer Price (SLC/tonne)","SLC",,,,,"125000.000000","","150000.000000","","158000.000000","","160000.000000","","165000.000000","","178000.000000","","172000.000000","","181000.000000","","187000.000000","","182000.000000","","175000.000000","","219877.520000","F","264755.040000","F","309632.560000","F","354510.080000","F","399387.608225","","463693.800000","F","528000.000000","","513000.000000","","528000.000000","",,,,
"158","Niger","116","Potatoes","5532","Producer Price (USD/tonne)","USD",,,,,"441.442479","","270.170624","","316.539129","","312.773432","","282.694279","","301.719564","","279.357193","","254.221945","","255.102563","","261.123503","","301.101007","","416.756947","F","502.807219","F","592.705976","F","740.756097","F","891.878403","","984.571514","F","1068.047577","","1088.178521","","1034.807150","",,,,
"158","Niger","394","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142000.000000","","164000.000000","","169000.000000","","170000.000000","","172000.000000","",,,,
"158","Niger","394","Pumpkins, squash and gourds","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142000.000000","","164000.000000","","169000.000000","","170000.000000","","172000.000000","",,,,
"158","Niger","394","Pumpkins, squash and gourds","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"317.102310","","348.224902","","341.856137","","360.604968","","337.096268","",,,,
"158","Niger","27","Rice, paddy","5530","Producer Price (LCU/tonne)","LCU",,,,,"65000.000000","","100000.000000","","107000.000000","","105000.000000","","110000.000000","","120000.000000","","100000.000000","","110000.000000","","105000.000000","","108000.000000","","103000.000000","","151750.000000","F","200500.000000","F","249250.000000","F","298000.000000","","393000.000000","","419000.000000","","392000.000000","","388000.000000","","420000.000000","",,,,
"158","Niger","27","Rice, paddy","5531","Producer Price (SLC/tonne)","SLC",,,,,"65000.000000","","100000.000000","","107000.000000","","105000.000000","","110000.000000","","120000.000000","","100000.000000","","110000.000000","","105000.000000","","108000.000000","","103000.000000","","151750.000000","F","200500.000000","F","249250.000000","F","298000.000000","","393000.000000","","419000.000000","","392000.000000","","388000.000000","","420000.000000","",,,,
"158","Niger","27","Rice, paddy","5532","Producer Price (USD/tonne)","USD",,,,,"229.550089","","180.113749","","214.365107","","205.257565","","188.462852","","203.406448","","162.416972","","154.499525","","143.239407","","154.952408","","177.219450","","287.627706","F","380.777822","F","477.120251","F","622.677124","","877.614140","","889.672159","","792.944413","","823.027809","","823.142051","",,,,
"158","Niger","149","Roots and tubers, nes","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"278000.000000","","320000.000000","","327000.000000","","364000.000000","F","401000.000000","",,,,,,
"158","Niger","149","Roots and tubers, nes","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"278000.000000","","320000.000000","","327000.000000","","364000.000000","F","401000.000000","",,,,,,
"158","Niger","149","Roots and tubers, nes","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"580.886713","","714.596755","","694.326482","","736.305526","F","850.603483","",,,,,,
"158","Niger","328","Seed cotton","5530","Producer Price (LCU/tonne)","LCU",,,,,"110000.000000","","110000.000000","","110000.000000","","115000.000000","","120000.000000","","126000.000000","","122000.000000","","123000.000000","","122000.000000","","148000.000000","","150000.000000","",,,,,,,,,,,,,,,,,,,,,,
"158","Niger","328","Seed cotton","5531","Producer Price (SLC/tonne)","SLC",,,,,"110000.000000","","110000.000000","","110000.000000","","115000.000000","","120000.000000","","126000.000000","","122000.000000","","123000.000000","","122000.000000","","148000.000000","","150000.000000","",,,,,,,,,,,,,,,,,,,,,,
"158","Niger","328","Seed cotton","5532","Producer Price (USD/tonne)","USD",,,,,"388.469381","","198.125124","","220.375343","","224.805905","","205.595839","","213.576770","","198.148706","","172.758560","","166.430549","","212.342189","","258.086578","",,,,,,,,,,,,,,,,,,,,,,
"158","Niger","289","Sesame seed","5530","Producer Price (LCU/tonne)","LCU",,,,,"115000.000000","","121000.000000","","121000.000000","","110000.000000","","115000.000000","","119000.000000","","115000.000000","","121000.000000","","124000.000000","","128000.000000","","123000.000000","","178000.000000","F","233000.000000","F","288000.000000","F","343000.000000","","527000.000000","","463000.000000","","455500.000000","F","448000.000000","",,,,,,
"158","Niger","289","Sesame seed","5531","Producer Price (SLC/tonne)","SLC",,,,,"115000.000000","","121000.000000","","121000.000000","","110000.000000","","115000.000000","","119000.000000","","115000.000000","","121000.000000","","124000.000000","","128000.000000","","123000.000000","","178000.000000","F","233000.000000","F","288000.000000","F","343000.000000","","527000.000000","","463000.000000","","455500.000000","F","448000.000000","",,,,,,
"158","Niger","289","Sesame seed","5532","Producer Price (USD/tonne)","USD",,,,,"406.127080","","217.937636","","242.412878","","215.031735","","197.029346","","201.711394","","186.779518","","169.949477","","169.158919","","183.647298","","211.630994","","337.382087","F","442.499912","F","551.296418","F","716.705549","","1176.851531","","983.098352","","921.393317","F","950.300151","",,,,,,
"158","Niger","83","Sorghum","5530","Producer Price (LCU/tonne)","LCU",,,,,"37000.000000","","40000.000000","","48000.000000","","47000.000000","","58000.000000","","48000.000000","","51000.000000","","55000.000000","","61000.000000","","66000.000000","","59000.000000","","79250.000000","F","99500.000000","F","119750.000000","F","140000.000000","","184000.000000","","194000.000000","","197000.000000","","179000.000000","","235000.000000","",,,,
"158","Niger","83","Sorghum","5531","Producer Price (SLC/tonne)","SLC",,,,,"37000.000000","","40000.000000","","48000.000000","","47000.000000","","58000.000000","","48000.000000","","51000.000000","","55000.000000","","61000.000000","","66000.000000","","59000.000000","","79250.000000","F","99500.000000","F","119750.000000","F","140000.000000","","184000.000000","","194000.000000","","197000.000000","","179000.000000","","235000.000000","",,,,
"158","Niger","83","Sorghum","5532","Producer Price (USD/tonne)","USD",,,,,"130.666974","","72.045500","","96.163786","","91.877196","","99.371322","","81.362579","","82.832656","","77.249762","","83.215275","","94.693138","","101.514054","","150.210845","F","188.964555","F","229.228285","F","292.532877","","410.893134","","411.924580","","398.495024","","379.695819","","460.567576","",,,,
"158","Niger","723","Spices, nes","5530","Producer Price (LCU/tonne)","LCU",,,,,"50000.000000","","50000.000000","","50000.000000","","52000.000000","","57000.000000","","59000.000000","","58000.000000","","61000.000000","","63000.000000","","50000.000000","","49000.000000","",,,,,,,,,,,,,,,,,,,,,,
"158","Niger","723","Spices, nes","5531","Producer Price (SLC/tonne)","SLC",,,,,"50000.000000","","50000.000000","","50000.000000","","52000.000000","","57000.000000","","59000.000000","","58000.000000","","61000.000000","","63000.000000","","50000.000000","","49000.000000","",,,,,,,,,,,,,,,,,,,,,,
"158","Niger","723","Spices, nes","5532","Producer Price (USD/tonne)","USD",,,,,"176.576991","","90.056875","","100.170611","","101.651366","","97.658024","","100.008170","","94.201844","","85.677009","","85.943644","","71.737226","","84.308282","",,,,,,,,,,,,,,,,,,,,,,
"158","Niger","156","Sugar cane","5530","Producer Price (LCU/tonne)","LCU",,,,,"47000.000000","","47000.000000","","50000.000000","","49000.000000","","48000.000000","","50000.000000","","49000.000000","","51000.000000","","53000.000000","","54000.000000","","52000.000000","",,,,,,,,,,,,,,,,,,,,,,
"158","Niger","156","Sugar cane","5531","Producer Price (SLC/tonne)","SLC",,,,,"47000.000000","","47000.000000","","50000.000000","","49000.000000","","48000.000000","","50000.000000","","49000.000000","","51000.000000","","53000.000000","","54000.000000","","52000.000000","",,,,,,,,,,,,,,,,,,,,,,
"158","Niger","156","Sugar cane","5532","Producer Price (USD/tonne)","USD",,,,,"165.982372","","84.653462","","100.170611","","95.786864","","82.238336","","84.752687","","79.584316","","71.631598","","72.301796","","77.476204","","89.470014","",,,,,,,,,,,,,,,,,,,,,,
"158","Niger","122","Sweet potatoes","5530","Producer Price (LCU/tonne)","LCU",,,,,"80000.000000","","84000.000000","","82000.000000","","90000.000000","","97000.000000","","94000.000000","","92000.000000","","97000.000000","","100000.000000","","102000.000000","","98000.000000","","114800.000000","F","131600.000000","F","148400.000000","F","165200.000000","F","182000.000000","","190000.000000","",,,,,,,,,,
"158","Niger","122","Sweet potatoes","5531","Producer Price (SLC/tonne)","SLC",,,,,"80000.000000","","84000.000000","","82000.000000","","90000.000000","","97000.000000","","94000.000000","","92000.000000","","97000.000000","","100000.000000","","102000.000000","","98000.000000","","114800.000000","F","131600.000000","F","148400.000000","F","165200.000000","F","182000.000000","","190000.000000","",,,,,,,,,,
"158","Niger","122","Sweet potatoes","5532","Producer Price (USD/tonne)","USD",,,,,"282.523186","","151.295549","","164.279801","","175.935056","","166.189970","","159.335051","","149.423615","","136.240490","","136.418483","","146.343941","","168.616564","","217.592492","F","249.926989","F","284.070793","F","345.188795","F","406.426905","","403.431289","",,,,,,,,,,
"158","Niger","826","Tobacco, unmanufactured","5530","Producer Price (LCU/tonne)","LCU",,,,,"165000.000000","","174000.000000","","172000.000000","","168000.000000","","164000.000000","","170000.000000","","166000.000000","","174000.000000","","180000.000000","","181000.000000","","179000.000000","",,,,,,,,,,,,,,,,,,,,,,
"158","Niger","826","Tobacco, unmanufactured","5531","Producer Price (SLC/tonne)","SLC",,,,,"165000.000000","","174000.000000","","172000.000000","","168000.000000","","164000.000000","","170000.000000","","166000.000000","","174000.000000","","180000.000000","","181000.000000","","179000.000000","",,,,,,,,,,,,,,,,,,,,,,
"158","Niger","826","Tobacco, unmanufactured","5532","Producer Price (USD/tonne)","USD",,,,,"582.704072","","313.397923","","344.586900","","328.412104","","280.980980","","288.159134","","269.612174","","244.390157","","245.553269","","259.688758","","307.983316","",,,,,,,,,,,,,,,,,,,,,,
"158","Niger","388","Tomatoes","5530","Producer Price (LCU/tonne)","LCU",,,,,"125000.000000","","129000.000000","","118000.000000","","142000.000000","","143000.000000","","149000.000000","","139000.000000","","159000.000000","","190000.000000","","159000.000000","","140000.000000","","185200.000000","F","230400.000000","F","275600.000000","F","320800.000000","F","366000.000000","","485000.000000","","451000.000000","","571000.000000","","583000.000000","",,,,
"158","Niger","388","Tomatoes","5531","Producer Price (SLC/tonne)","SLC",,,,,"125000.000000","","129000.000000","","118000.000000","","142000.000000","","143000.000000","","149000.000000","","139000.000000","","159000.000000","","190000.000000","","159000.000000","","140000.000000","","185200.000000","F","230400.000000","F","275600.000000","F","320800.000000","F","366000.000000","","485000.000000","","451000.000000","","571000.000000","","583000.000000","",,,,
"158","Niger","388","Tomatoes","5532","Producer Price (USD/tonne)","USD",,,,,"441.442479","","232.346736","","236.402641","","277.586421","","245.001708","","252.563006","","225.759592","","223.322040","","259.195117","","228.124379","","240.880806","","351.029003","F","437.562145","F","527.560044","F","670.318192","F","817.320039","","1029.811449","","912.290638","","1211.208451","","1142.599561","",,,,
"158","Niger","15","Wheat","5530","Producer Price (LCU/tonne)","LCU",,,,,"115000.000000","","121000.000000","","122000.000000","","123000.000000","","124000.000000","","115000.000000","","111000.000000","","116000.000000","","118000.000000","","140000.000000","","123000.000000","","165800.000000","F","208600.000000","F","251400.000000","F","294200.000000","F","337000.000000","","339000.000000","",,,,,,,,,,
"158","Niger","15","Wheat","5531","Producer Price (SLC/tonne)","SLC",,,,,"115000.000000","","121000.000000","","122000.000000","","123000.000000","","124000.000000","","115000.000000","","111000.000000","","116000.000000","","118000.000000","","140000.000000","","123000.000000","","165800.000000","F","208600.000000","F","251400.000000","F","294200.000000","F","337000.000000","","339000.000000","",,,,,,,,,,
"158","Niger","15","Wheat","5532","Producer Price (USD/tonne)","USD",,,,,"406.127080","","217.937636","","244.416290","","240.444576","","212.449034","","194.931179","","180.282839","","162.926772","","160.973810","","200.864233","","211.630994","","314.258146","F","396.160866","F","481.235831","F","614.736946","F","752.559708","","719.806353","",,,,,,,,,,
"159","Nigeria","426","Carrots and turnips","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57000.000000","","65700.000000","","66700.000000","","69300.000000","",,
"159","Nigeria","426","Carrots and turnips","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57000.000000","","65700.000000","","66700.000000","","69300.000000","",,
"159","Nigeria","426","Carrots and turnips","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"379.241517","","424.857734","","425.382653","","446.384016","",,
"159","Nigeria","217","Cashew nuts, with shell","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72760.000000","","68010.000000","","75420.000000","","71010.000000","",,
"159","Nigeria","217","Cashew nuts, with shell","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72760.000000","","68010.000000","","75420.000000","","71010.000000","",,
"159","Nigeria","217","Cashew nuts, with shell","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"484.098470","","439.795654","","480.994898","","457.398686","",,
"159","Nigeria","125","Cassava","5530","Producer Price (LCU/tonne)","LCU","2066.000000","","2340.000000","","4640.000000","","4450.000000","","6610.000000","","10570.000000","","11860.000000","","11510.000000","","13620.000000","","14317.000000","F","18300.000000","","23080.000000","","22010.000000","","19340.000000","","21920.000000","","24090.000000","","21960.000000","","33646.000000","","17980.000000","","21410.000000","","22100.000000","","23920.000000","","25100.000000","",,
"159","Nigeria","125","Cassava","5531","Producer Price (SLC/tonne)","SLC","2066.000000","","2340.000000","","4640.000000","","4450.000000","","6610.000000","","10570.000000","","11860.000000","","11510.000000","","13620.000000","","14317.000000","F","18300.000000","","23080.000000","","22010.000000","","19340.000000","","21920.000000","","24090.000000","","21960.000000","","33646.000000","","17980.000000","","21410.000000","","22100.000000","","23920.000000","","25100.000000","",,
"159","Nigeria","125","Cassava","5532","Producer Price (USD/tonne)","USD","208.486974","","135.272392","","210.283974","","202.309511","","301.891825","","482.992010","","541.897693","","525.906972","","147.501411","","140.780532","F","164.522184","","191.411051","","170.326573","","145.545149","","167.008153","","188.811158","","174.650957","","283.822314","","120.768404","","142.448436","","142.912571","","152.551020","","161.677328","",,
"159","Nigeria","689","Chillies and peppers, dry","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,"230120.000000","","235990.000000","","255160.000000","","291028.000000","","302908.000000","","464100.299089","F","248009.373406","F","71440.000000","","76240.000000","","78180.000000","","79240.000000","",,
"159","Nigeria","689","Chillies and peppers, dry","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,"230120.000000","","235990.000000","","255160.000000","","291028.000000","","302908.000000","","464100.299089","F","248009.373406","F","71440.000000","","76240.000000","","78180.000000","","79240.000000","",,
"159","Nigeria","689","Chillies and peppers, dry","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,"1780.806494","","1775.966895","","1944.060234","","2281.001812","","2409.069761","","3914.938497","F","1665.834050","F","475.316035","","493.016037","","498.596939","","510.410814","",,
"159","Nigeria","401","Chillies and peppers, green","5530","Producer Price (LCU/tonne)","LCU",,,,,,,"35170.000000","","98400.000000","","139470.000000","","153700.000000","","118550.000000","","140740.000000","","147947.000000","F","148970.000000","","232520.000000","","230120.000000","","235990.000000","","255160.000000","","291028.000000","","302908.000000","","374320.000000","","200031.906250","F","157060.000000","","165030.000000","","172340.000000","","169340.000000","",,
"159","Nigeria","401","Chillies and peppers, green","5531","Producer Price (SLC/tonne)","SLC",,,,,,,"35170.000000","","98400.000000","","139470.000000","","153700.000000","","118550.000000","","140740.000000","","147947.000000","F","148970.000000","","232520.000000","","230120.000000","","235990.000000","","255160.000000","","291028.000000","","302908.000000","","374320.000000","","200031.906250","F","157060.000000","","165030.000000","","172340.000000","","169340.000000","",,
"159","Nigeria","401","Chillies and peppers, green","5532","Producer Price (USD/tonne)","USD",,,,,,,"1598.927078","","4494.123386","","6373.027021","","7022.738228","","5416.704743","","1524.181243","","1454.778052","F","1339.282503","","1928.375113","","1780.806494","","1775.966895","","1944.060234","","2281.001812","","2409.069761","","3157.592833","","1343.578091","F","1044.976713","","1067.188308","","1099.107143","","1090.774448","",,
"159","Nigeria","661","Cocoa, beans","5530","Producer Price (LCU/tonne)","LCU","10158.000000","","12745.000000","","25278.000000","","61180.000000","","73402.000000","","80222.000000","","89687.000000","","79600.000000","","85766.000000","","83818.000000","","107136.229657","F","135120.447021","F","128856.197527","F","113224.845987","F","128329.298037","F","141033.430188","F","128563.475588","F","196978.447161","F","105262.809248","F","155180.000000","","162830.000000","","68610.000000","","67930.000000","",,
"159","Nigeria","661","Cocoa, beans","5531","Producer Price (SLC/tonne)","SLC","10158.000000","","12745.000000","","25278.000000","","61180.000000","","73402.000000","","80222.000000","","89687.000000","","79600.000000","","85766.000000","","83818.000000","","107136.229657","F","135120.447021","F","128856.197527","F","113224.845987","F","128329.298037","F","141033.430188","F","128563.475588","F","196978.447161","F","105262.809248","F","155180.000000","","162830.000000","","68610.000000","","67930.000000","",,
"159","Nigeria","661","Cocoa, beans","5532","Producer Price (USD/tonne)","USD","1025.077774","","736.772065","","1145.594460","","2781.414803","","3352.415089","","3665.712868","","4097.907114","","3637.028237","","928.825696","","824.191006","","963.185057","F","1120.604280","F","997.166493","F","852.085165","F","977.739008","F","1105.383364","F","1022.483333","F","1661.620360","F","707.031228","F","1032.468397","","1052.961718","","437.563776","","437.559397","",,
"159","Nigeria","249","Coconuts","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48000.000000","","51480.000000","","51180.000000","","53580.000000","",,
"159","Nigeria","249","Coconuts","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48000.000000","","51480.000000","","51180.000000","","53580.000000","",,
"159","Nigeria","249","Coconuts","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"319.361277","","332.902225","","326.403061","","345.126343","",,
"159","Nigeria","656","Coffee, green","5530","Producer Price (LCU/tonne)","LCU","8750.000000","","26334.000000","F","52231.000000","F","126413.000000","F","151667.000000","","120000.000000","","74167.000000","","148000.000000","","135000.000000","","132500.000000","","169361.598100","F","213599.217713","F","203696.654327","F","178986.519522","F","202863.728435","F","222946.497171","F","203233.917720","F","311384.717469","F","166400.083816","F","70020.000000","","65630.000000","","68610.000000","","67930.000000","",,
"159","Nigeria","656","Coffee, green","5531","Producer Price (SLC/tonne)","SLC","8750.000000","","26334.000000","F","52231.000000","F","126413.000000","F","151667.000000","","120000.000000","","74167.000000","","148000.000000","","135000.000000","","132500.000000","","169361.598100","F","213599.217713","F","203696.654327","F","178986.519522","F","202863.728435","F","222946.497171","F","203233.917720","F","311384.717469","F","166400.083816","F","70020.000000","","65630.000000","","68610.000000","","67930.000000","",,
"159","Nigeria","656","Coffee, green","5532","Producer Price (USD/tonne)","USD","882.991782","","1522.334686","F","2367.099622","F","5747.090380","F","6926.933044","","5483.352997","","3388.779611","","6762.313808","","1462.018387","","1302.886114","","1522.608747","F","1771.458006","F","1576.326807","F","1346.981369","F","1545.615721","F","1747.396690","F","1616.347820","F","2626.699488","F","1117.679230","F","465.868263","","424.405070","","437.563776","","437.559397","",,
