Country Code,Country,Item Code,Item,Months Code,Months,Unit,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F
"137","Mauritius","1017","Meat, goat","7002","February","LCU/tonne","169050.000000","","64880.000000","Fc","184450.000000","Fc","189900.000000","Fc"
"137","Mauritius","1017","Meat, goat","7003","March","LCU/tonne","169050.000000","","65390.000000","Fc","184450.000000","Fc","189900.000000","Fc"
"137","Mauritius","1017","Meat, goat","7004","April","LCU/tonne","169050.000000","","65390.000000","Fc","180710.000000","Fc","199400.000000","Fc"
"137","Mauritius","1017","Meat, goat","7005","May","LCU/tonne","169050.000000","","65390.000000","Fc","180710.000000","Fc","199400.000000","Fc"
"137","Mauritius","1017","Meat, goat","7006","June","LCU/tonne","169050.000000","","65390.000000","Fc","180710.000000","Fc","199400.000000","Fc"
"137","Mauritius","1017","Meat, goat","7007","July","LCU/tonne","169050.000000","","65390.000000","Fc","177080.000000","Fc","193420.000000","Fc"
"137","Mauritius","1017","Meat, goat","7008","August","LCU/tonne","169050.000000","","65390.000000","Fc","177080.000000","Fc","193420.000000","Fc"
"137","Mauritius","1017","Meat, goat","7009","September","LCU/tonne","169050.000000","","65390.000000","Fc","177080.000000","Fc","193420.000000","Fc"
"137","Mauritius","1017","Meat, goat","7010","October","LCU/tonne","169050.000000","","61670.000000","Fc","174440.000000","Fc","193420.000000","Fc"
"137","Mauritius","1017","Meat, goat","7011","November","LCU/tonne","169050.000000","","63380.000000","Fc","174440.000000","Fc","193420.000000","Fc"
"137","Mauritius","1017","Meat, goat","7012","December","LCU/tonne","171430.000000","","64020.000000","Fc","174440.000000","Fc","193420.000000","Fc"
"137","Mauritius","1035","Meat, pig","7001","January","LCU/tonne","71590.000000","","54030.000000","","51710.000000","Fc","73748.000000","Fc"
"137","Mauritius","1035","Meat, pig","7002","February","LCU/tonne","71590.000000","","54030.000000","Fc","51710.000000","Fc","73748.000000","Fc"
"137","Mauritius","1035","Meat, pig","7003","March","LCU/tonne","71590.000000","","54030.000000","Fc","51710.000000","Fc","73748.000000","Fc"
"137","Mauritius","1035","Meat, pig","7004","April","LCU/tonne","71590.000000","","54030.000000","Fc","51710.000000","Fc","73748.000000","Fc"
"137","Mauritius","1035","Meat, pig","7005","May","LCU/tonne","71590.000000","","54030.000000","Fc","51710.000000","Fc","73748.000000","Fc"
"137","Mauritius","1035","Meat, pig","7006","June","LCU/tonne","71590.000000","","36910.000000","Fc","51710.000000","Fc","70730.000000","Fc"
"137","Mauritius","1035","Meat, pig","7007","July","LCU/tonne","65890.000000","","52110.000000","Fc","51710.000000","Fc","66267.000000","Fc"
"137","Mauritius","1035","Meat, pig","7008","August","LCU/tonne","65890.000000","","52110.000000","Fc","51710.000000","Fc","66267.000000","Fc"
"137","Mauritius","1035","Meat, pig","7009","September","LCU/tonne","65890.000000","","52110.000000","Fc","56160.000000","Fc","66267.000000","Fc"
"137","Mauritius","1035","Meat, pig","7010","October","LCU/tonne","52430.000000","","52110.000000","Fc","72920.000000","Fc","65430.000000","Fc"
"137","Mauritius","1035","Meat, pig","7011","November","LCU/tonne","52430.000000","","52110.000000","Fc","72920.000000","Fc","70461.000000","Fc"
"137","Mauritius","1035","Meat, pig","7012","December","LCU/tonne","52430.000000","","52650.000000","Fc","74130.000000","Fc","70461.000000","Fc"
"137","Mauritius","882","Milk, whole fresh cow","7001","January","LCU/tonne","21000.000000","","21000.000000","","21000.000000","","21000.000000",""
"137","Mauritius","882","Milk, whole fresh cow","7002","February","LCU/tonne","21000.000000","","21000.000000","","21000.000000","","21000.000000",""
"137","Mauritius","882","Milk, whole fresh cow","7003","March","LCU/tonne","21000.000000","","21000.000000","","21000.000000","","21000.000000",""
"137","Mauritius","882","Milk, whole fresh cow","7004","April","LCU/tonne","21000.000000","","21000.000000","","21000.000000","","21000.000000",""
"137","Mauritius","882","Milk, whole fresh cow","7005","May","LCU/tonne","21000.000000","","21000.000000","","21000.000000","","21000.000000",""
"137","Mauritius","882","Milk, whole fresh cow","7006","June","LCU/tonne","21000.000000","","21000.000000","","21000.000000","","21000.000000",""
"137","Mauritius","882","Milk, whole fresh cow","7007","July","LCU/tonne","21000.000000","","21000.000000","","21000.000000","","21000.000000",""
"137","Mauritius","882","Milk, whole fresh cow","7008","August","LCU/tonne","21000.000000","","21000.000000","","21000.000000","","21000.000000",""
"137","Mauritius","882","Milk, whole fresh cow","7009","September","LCU/tonne","21000.000000","","21000.000000","","21000.000000","","21000.000000",""
"137","Mauritius","882","Milk, whole fresh cow","7010","October","LCU/tonne","21000.000000","","21000.000000","","21000.000000","","21000.000000",""
"137","Mauritius","882","Milk, whole fresh cow","7011","November","LCU/tonne","21000.000000","","21000.000000","","21000.000000","","21000.000000",""
"137","Mauritius","882","Milk, whole fresh cow","7012","December","LCU/tonne","21000.000000","","21000.000000","","21000.000000","","21000.000000",""
"137","Mauritius","430","Okra","7001","January","LCU/tonne","38550.000000","","59420.000000","","43920.000000","","67718.787500",""
"137","Mauritius","430","Okra","7002","February","LCU/tonne","43170.000000","","61870.000000","","42800.000000","","53974.375000",""
"137","Mauritius","430","Okra","7003","March","LCU/tonne","31110.000000","","40230.000000","","48490.000000","","40464.060000",""
"137","Mauritius","430","Okra","7004","April","LCU/tonne","23070.000000","","28920.000000","","34140.000000","","36816.325000",""
"137","Mauritius","430","Okra","7005","May","LCU/tonne","20220.000000","","27940.000000","","34260.000000","","42071.322222",""
"137","Mauritius","430","Okra","7006","June","LCU/tonne","27260.000000","","26430.000000","","42220.000000","","55305.081481",""
"137","Mauritius","430","Okra","7007","July","LCU/tonne","42090.000000","","46510.000000","","53610.000000","","64129.336314",""
"137","Mauritius","430","Okra","7008","August","LCU/tonne","49140.000000","","47190.000000","","51900.000000","","73052.439173",""
"137","Mauritius","430","Okra","7009","September","LCU/tonne","42990.000000","","54580.000000","","46930.000000","","80326.695301",""
"137","Mauritius","430","Okra","7010","October","LCU/tonne","50350.000000","","66530.000000","","61200.000000","","72822.163940",""
"137","Mauritius","430","Okra","7011","November","LCU/tonne","57550.000000","","67260.000000","","67380.000000","","74447.866214",""
"137","Mauritius","430","Okra","7012","December","LCU/tonne","55130.000000","","64090.000000","","65150.000000","","48826.939837",""
"137","Mauritius","403","Onions, dry","7001","January","LCU/tonne","20500.000000","","20500.000000","","20500.000000","","20500.000000",""
"137","Mauritius","403","Onions, dry","7002","February","LCU/tonne","20500.000000","","20500.000000","","20500.000000","","20500.000000",""
"137","Mauritius","403","Onions, dry","7003","March","LCU/tonne","20500.000000","","20500.000000","","20500.000000","","20500.000000",""
"137","Mauritius","403","Onions, dry","7004","April","LCU/tonne","20500.000000","","20500.000000","","20500.000000","","20500.000000",""
"137","Mauritius","403","Onions, dry","7005","May","LCU/tonne","20500.000000","","20500.000000","","20500.000000","","20500.000000",""
"137","Mauritius","403","Onions, dry","7006","June","LCU/tonne","20500.000000","","20500.000000","","20500.000000","","20500.000000",""
"137","Mauritius","403","Onions, dry","7007","July","LCU/tonne","20500.000000","","20500.000000","","20500.000000","","20500.000000",""
"137","Mauritius","403","Onions, dry","7008","August","LCU/tonne","20500.000000","","20500.000000","","20500.000000","","20500.000000",""
"137","Mauritius","403","Onions, dry","7009","September","LCU/tonne","20500.000000","","20500.000000","","20500.000000","","20500.000000",""
"137","Mauritius","403","Onions, dry","7010","October","LCU/tonne","20500.000000","","20500.000000","","20500.000000","","20500.000000",""
"137","Mauritius","403","Onions, dry","7011","November","LCU/tonne","20500.000000","","20500.000000","","20500.000000","","20500.000000",""
"137","Mauritius","403","Onions, dry","7012","December","LCU/tonne","20500.000000","","20500.000000","","20500.000000","","20500.000000",""
"137","Mauritius","574","Pineapples","7001","January","LCU/tonne","26050.000000","","27820.000000","","28850.000000","","25380.000000",""
"137","Mauritius","574","Pineapples","7002","February","LCU/tonne","28230.000000","","31930.000000","","25550.000000","","21120.000000",""
"137","Mauritius","574","Pineapples","7003","March","LCU/tonne","27350.000000","","27160.000000","","24260.000000","","19700.000000",""
"137","Mauritius","574","Pineapples","7004","April","LCU/tonne","20260.000000","","23590.000000","","18460.000000","","17240.000000",""
"137","Mauritius","574","Pineapples","7005","May","LCU/tonne","18880.000000","","29100.000000","","16780.000000","","21600.000000",""
"137","Mauritius","574","Pineapples","7006","June","LCU/tonne","18640.000000","","25410.000000","","19530.000000","","26920.000000",""
"137","Mauritius","574","Pineapples","7007","July","LCU/tonne","20420.000000","","24190.000000","","25350.000000","","23289.071847",""
"137","Mauritius","574","Pineapples","7008","August","LCU/tonne","21800.000000","","24610.000000","","27390.000000","","39605.664983",""
"137","Mauritius","574","Pineapples","7009","September","LCU/tonne","21700.000000","","28200.000000","","32950.000000","","41044.952340",""
"137","Mauritius","574","Pineapples","7010","October","LCU/tonne","28250.000000","","27630.000000","","32940.000000","","36106.329523",""
"137","Mauritius","574","Pineapples","7011","November","LCU/tonne","47690.000000","","26700.000000","","25820.000000","","23280.265612",""
"137","Mauritius","574","Pineapples","7012","December","LCU/tonne","30580.000000","","30310.000000","","15940.000000","","17253.250718",""
"137","Mauritius","116","Potatoes","7001","January","LCU/tonne","21500.000000","","21500.000000","","21300.000000","","21500.000000",""
"137","Mauritius","116","Potatoes","7002","February","LCU/tonne","21500.000000","","21500.000000","","21300.000000","","21500.000000",""
"137","Mauritius","116","Potatoes","7003","March","LCU/tonne","21500.000000","","21500.000000","","21300.000000","","21500.000000",""
"137","Mauritius","116","Potatoes","7004","April","LCU/tonne","21500.000000","","21500.000000","","21500.000000","","21500.000000",""
"137","Mauritius","116","Potatoes","7005","May","LCU/tonne","21500.000000","","21500.000000","","21500.000000","","21500.000000",""
"137","Mauritius","116","Potatoes","7006","June","LCU/tonne","21500.000000","","21500.000000","","21500.000000","","21500.000000",""
"137","Mauritius","116","Potatoes","7007","July","LCU/tonne","21500.000000","","21300.000000","","21500.000000","","21500.000000",""
"137","Mauritius","116","Potatoes","7008","August","LCU/tonne","21500.000000","","21300.000000","","21500.000000","","21500.000000",""
"137","Mauritius","116","Potatoes","7009","September","LCU/tonne","21500.000000","","21300.000000","","21500.000000","","21500.000000",""
"137","Mauritius","116","Potatoes","7010","October","LCU/tonne","21500.000000","","21300.000000","","21500.000000","","21500.000000",""
"137","Mauritius","116","Potatoes","7011","November","LCU/tonne","21500.000000","","21300.000000","","21500.000000","","21500.000000",""
"137","Mauritius","116","Potatoes","7012","December","LCU/tonne","21500.000000","","21300.000000","","21500.000000","","21500.000000",""
"137","Mauritius","394","Pumpkins, squash and gourds","7001","January","LCU/tonne","17840.000000","","16500.000000","","14420.000000","","28842.734375",""
"137","Mauritius","394","Pumpkins, squash and gourds","7002","February","LCU/tonne","18350.000000","","15790.000000","","15140.000000","","28110.279167",""
"137","Mauritius","394","Pumpkins, squash and gourds","7003","March","LCU/tonne","13180.000000","","12150.000000","","14810.000000","","26517.147222",""
"137","Mauritius","394","Pumpkins, squash and gourds","7004","April","LCU/tonne","12040.000000","","11870.000000","","18010.000000","","26435.797917",""
"137","Mauritius","394","Pumpkins, squash and gourds","7005","May","LCU/tonne","13550.000000","","13320.000000","","19280.000000","","30620.531019",""
"137","Mauritius","394","Pumpkins, squash and gourds","7006","June","LCU/tonne","13120.000000","","12770.000000","","17890.000000","","30176.765586",""
"137","Mauritius","394","Pumpkins, squash and gourds","7007","July","LCU/tonne","15930.000000","","16610.000000","","19620.000000","","24531.035773",""
"137","Mauritius","394","Pumpkins, squash and gourds","7008","August","LCU/tonne","17300.000000","","16880.000000","","19580.000000","","23235.558935",""
"137","Mauritius","394","Pumpkins, squash and gourds","7009","September","LCU/tonne","13870.000000","","17650.000000","","14930.000000","","22369.992703",""
"137","Mauritius","394","Pumpkins, squash and gourds","7010","October","LCU/tonne","16500.000000","","15780.000000","","13860.000000","","23242.274760",""
"137","Mauritius","394","Pumpkins, squash and gourds","7011","November","LCU/tonne","18560.000000","","15510.000000","","12330.000000","","21984.994514",""
"137","Mauritius","394","Pumpkins, squash and gourds","7012","December","LCU/tonne","13510.000000","","17200.000000","","11470.000000","","19155.138148",""
"137","Mauritius","156","Sugar cane","7001","January","LCU/tonne","13650.000000","",,,"16020.000000","","17574.000000",""
"137","Mauritius","156","Sugar cane","7002","February","LCU/tonne","13650.000000","",,,"16020.000000","","17574.000000",""
"137","Mauritius","156","Sugar cane","7003","March","LCU/tonne","13650.000000","",,,"16020.000000","","17574.000000",""
